country,food_category,consumption,co2_emmission,alpha-3,id,total_co2_emission,total_consumption
Mauritius,Nuts inc. Peanut Butter,2.33,4.119999999999999,MUS,480,672.07,358.12
Bulgaria,Pork,26.26,92.95,BGR,100,560.16,348.42999999999995
Bulgaria,Poultry,20.68,22.21,BGR,100,560.16,348.42999999999995
Bulgaria,Beef,3.84,118.49,BGR,100,560.16,348.42999999999995
Bulgaria,Lamb & Goat,1.63,57.08,BGR,100,560.16,348.42999999999995
Bulgaria,Fish,6.24,9.96,BGR,100,560.16,348.42999999999995
Bulgaria,Eggs,8.360000000000001,7.68,BGR,100,560.16,348.42999999999995
Bulgaria,Milk - inc. cheese,155.70999999999998,221.79,BGR,100,560.16,348.42999999999995
Bulgaria,Wheat and Wheat Products,121.17,23.110000000000003,BGR,100,560.16,348.42999999999995
Bulgaria,Rice,2.24,2.87,BGR,100,560.16,348.42999999999995
Bulgaria,Soybeans,0.04,0.02,BGR,100,560.16,348.42999999999995
Bulgaria,Nuts inc. Peanut Butter,2.26,4.0,BGR,100,560.16,348.42999999999995
Morocco,Pork,0.01,0.04,MAR,504,576.42,296.01
Morocco,Poultry,20.77,22.31,MAR,504,576.42,296.01
Morocco,Beef,8.04,248.1,MAR,504,576.42,296.01
Morocco,Lamb & Goat,4.359999999999999,152.69,MAR,504,576.42,296.01
Morocco,Fish,17.439999999999998,27.85,MAR,504,576.42,296.01
Morocco,Eggs,6.68,6.14,MAR,504,576.42,296.01
Morocco,Milk - inc. cheese,54.68,77.89,MAR,504,576.42,296.01
Morocco,Wheat and Wheat Products,179.7,34.27,MAR,504,576.42,296.01
Morocco,Rice,1.1,1.41,MAR,504,576.42,296.01
Morocco,Soybeans,0.0,0.0,MAR,504,576.42,296.01
Morocco,Nuts inc. Peanut Butter,3.23,5.72,MAR,504,576.42,296.01
Slovakia,Pork,31.78,112.49,SVK,703,560.34,350.06
Slovakia,Poultry,15.13,16.25,SVK,703,560.34,350.06
Slovakia,Beef,5.19,160.15,SVK,703,560.34,350.06
Slovakia,Lamb & Goat,0.16,5.6,SVK,703,560.34,350.06
Slovakia,Fish,8.39,13.4,SVK,703,560.34,350.06
Slovakia,Eggs,16.05,14.739999999999998,SVK,703,560.34,350.06
Slovakia,Milk - inc. cheese,143.14,203.89,SVK,703,560.34,350.06
Slovakia,Wheat and Wheat Products,123.62,23.57,SVK,703,560.34,350.06
Slovakia,Rice,2.88,3.69,SVK,703,560.34,350.06
Slovakia,Soybeans,0.02,0.01,SVK,703,560.34,350.06
Slovakia,Nuts inc. Peanut Butter,3.7,6.55,SVK,703,560.34,350.06
Niger,Pork,0.09,0.32,NER,562,542.8900000000001,101.14
Niger,Poultry,1.08,1.16,NER,562,542.8900000000001,101.14
Niger,Beef,8.97,276.8,NER,562,542.8900000000001,101.14
Niger,Lamb & Goat,4.17,146.03,NER,562,542.8900000000001,101.14
Niger,Fish,2.7,4.31,NER,562,542.8900000000001,101.14
Niger,Eggs,0.3,0.28,NER,562,542.8900000000001,101.14
Niger,Milk - inc. cheese,58.92,83.93,NER,562,542.8900000000001,101.14
Niger,Wheat and Wheat Products,4.79,0.91,NER,562,542.8900000000001,101.14
Niger,Rice,13.17,16.85,NER,562,542.8900000000001,101.14
Niger,Soybeans,0.0,0.0,NER,562,542.8900000000001,101.14
Niger,Nuts inc. Peanut Butter,6.95,12.3,NER,562,542.8900000000001,101.14
Kenya,Pork,0.29,1.03,KEN,404,530.84,162.56
Kenya,Poultry,0.47,0.5,KEN,404,530.84,162.56
Kenya,Beef,9.54,294.38,KEN,404,530.84,162.56
Kenya,Lamb & Goat,1.86,65.14,KEN,404,530.84,162.56
Kenya,Fish,4.2700000000000005,6.819999999999999,KEN,404,530.84,162.56
Kenya,Eggs,1.84,1.6900000000000002,KEN,404,530.84,162.56
Kenya,Milk - inc. cheese,94.86,135.12,KEN,404,530.84,162.56
Kenya,Wheat and Wheat Products,34.65,6.609999999999999,KEN,404,530.84,162.56
Kenya,Rice,12.94,16.56,KEN,404,530.84,162.56
Kenya,Soybeans,0.2,0.09,KEN,404,530.84,162.56
Kenya,Nuts inc. Peanut Butter,1.64,2.9,KEN,404,530.84,162.56
Jordan,Pork,0.02,0.07,JOR,400,587.96,291.41999999999996
Jordan,Poultry,33.39,35.87,JOR,400,587.96,291.41999999999996
Jordan,Beef,5.609999999999999,173.11,JOR,400,587.96,291.41999999999996
Jordan,Lamb & Goat,5.68,198.91,JOR,400,587.96,291.41999999999996
Jordan,Fish,5.13,8.19,JOR,400,587.96,291.41999999999996
Jordan,Eggs,3.92,3.6,JOR,400,587.96,291.41999999999996
Jordan,Milk - inc. cheese,77.67999999999999,110.65,JOR,400,587.96,291.41999999999996
Jordan,Wheat and Wheat Products,136.73999999999998,26.08,JOR,400,587.96,291.41999999999996
Jordan,Rice,19.67,25.17,JOR,400,587.96,291.41999999999996
Jordan,Soybeans,0.02,0.01,JOR,400,587.96,291.41999999999996
Jordan,Nuts inc. Peanut Butter,3.56,6.3,JOR,400,587.96,291.41999999999996
Japan,Pork,20.62,72.98,JPN,392,644.0400000000001,286.46
Japan,Poultry,19.42,20.86,JPN,392,644.0400000000001,286.46
Japan,Beef,9.15,282.35,JPN,392,644.0400000000001,286.46
Japan,Lamb & Goat,0.14,4.9,JPN,392,644.0400000000001,286.46
Japan,Fish,31.1,49.66,JPN,392,644.0400000000001,286.46
Japan,Eggs,19.15,17.59,JPN,392,644.0400000000001,286.46
Japan,Milk - inc. cheese,72.06,102.64,JPN,392,644.0400000000001,286.46
Japan,Wheat and Wheat Products,45.04,8.59,JPN,392,644.0400000000001,286.46
Japan,Rice,59.85,76.59,JPN,392,644.0400000000001,286.46
Japan,Soybeans,7.34,3.3,JPN,392,644.0400000000001,286.46
Japan,Nuts inc. Peanut Butter,2.59,4.58,JPN,392,644.0400000000001,286.46
Georgia,Pork,8.93,31.610000000000003,GEO,268,527.03,362.22
Georgia,Poultry,12.28,13.19,GEO,268,527.03,362.22
Georgia,Beef,6.04,186.38,GEO,268,527.03,362.22
Georgia,Lamb & Goat,0.63,22.06,GEO,268,527.03,362.22
Georgia,Fish,10.42,16.64,GEO,268,527.03,362.22
Georgia,Eggs,6.119999999999999,5.619999999999999,GEO,268,527.03,362.22
Georgia,Milk - inc. cheese,149.26,212.61,GEO,268,527.03,362.22
Georgia,Wheat and Wheat Products,163.43,31.17,GEO,268,527.03,362.22
Georgia,Rice,2.64,3.38,GEO,268,527.03,362.22
Georgia,Soybeans,0.0,0.0,GEO,268,527.03,362.22
Georgia,Nuts inc. Peanut Butter,2.47,4.37,GEO,268,527.03,362.22
Grenada,Pork,11.52,40.78,GRD,308,439.85,254.25
Grenada,Poultry,43.51,46.74,GRD,308,439.85,254.25
Grenada,Beef,3.46,106.77,GRD,308,439.85,254.25
Grenada,Lamb & Goat,1.25,43.77,GRD,308,439.85,254.25
Grenada,Fish,27.95,44.63,GRD,308,439.85,254.25
Grenada,Eggs,10.34,9.5,GRD,308,439.85,254.25
Grenada,Milk - inc. cheese,86.88,123.75,GRD,308,439.85,254.25
Grenada,Wheat and Wheat Products,59.59,11.36,GRD,308,439.85,254.25
Grenada,Rice,9.56,12.23,GRD,308,439.85,254.25
Grenada,Soybeans,0.01,0.0,GRD,308,439.85,254.25
Grenada,Nuts inc. Peanut Butter,0.18,0.32,GRD,308,439.85,254.25
El Salvador,Pork,3.23,11.43,SLV,222,434.04,209.76
El Salvador,Poultry,19.84,21.31,SLV,222,434.04,209.76
El Salvador,Beef,5.95,183.6,SLV,222,434.04,209.76
El Salvador,Lamb & Goat,0.02,0.7,SLV,222,434.04,209.76
El Salvador,Fish,6.25,9.98,SLV,222,434.04,209.76
El Salvador,Eggs,9.51,8.739999999999998,SLV,222,434.04,209.76
El Salvador,Milk - inc. cheese,124.34,177.11,SLV,222,434.04,209.76
El Salvador,Wheat and Wheat Products,28.19,5.38,SLV,222,434.04,209.76
El Salvador,Rice,10.53,13.48,SLV,222,434.04,209.76
El Salvador,Soybeans,0.8,0.36,SLV,222,434.04,209.76
El Salvador,Nuts inc. Peanut Butter,1.1,1.95,SLV,222,434.04,209.76
Cuba,Pork,19.82,70.14999999999999,CUB,192,591.69,291.01
Cuba,Poultry,20.15,21.65,CUB,192,591.69,291.01
Cuba,Beef,6.39,197.18,CUB,192,591.69,291.01
Cuba,Lamb & Goat,1.24,43.42,CUB,192,591.69,291.01
Cuba,Fish,4.76,7.6,CUB,192,591.69,291.01
Cuba,Eggs,9.82,9.02,CUB,192,591.69,291.01
Cuba,Milk - inc. cheese,99.94,142.35000000000002,CUB,192,591.69,291.01
Cuba,Wheat and Wheat Products,54.620000000000005,10.42,CUB,192,591.69,291.01
Cuba,Rice,67.7,86.64,CUB,192,591.69,291.01
Cuba,Soybeans,6.34,2.85,CUB,192,591.69,291.01
Cuba,Nuts inc. Peanut Butter,0.23,0.41,CUB,192,591.69,291.01
China,Pork,38.43,136.02,CHN,156,640.19,283.9
China,Poultry,13.2,14.18,CHN,156,640.19,283.9
China,Beef,5.119999999999999,157.99,CHN,156,640.19,283.9
China,Lamb & Goat,3.13,109.61,CHN,156,640.19,283.9
China,Fish,21.01,33.55,CHN,156,640.19,283.9
China,Eggs,18.76,17.23,CHN,156,640.19,283.9
China,Milk - inc. cheese,32.660000000000004,46.52,CHN,156,640.19,283.9
China,Wheat and Wheat Products,63.36,12.08,CHN,156,640.19,283.9
China,Rice,78.17999999999999,100.05,CHN,156,640.19,283.9
China,Soybeans,3.66,1.65,CHN,156,640.19,283.9
China,Nuts inc. Peanut Butter,6.39,11.31,CHN,156,640.19,283.9
Honduras,Pork,6.48,22.94,HND,340,434.08,185.76
Honduras,Poultry,20.29,21.8,HND,340,434.08,185.76
Honduras,Beef,7.19,221.87,HND,340,434.08,185.76
Honduras,Lamb & Goat,0.04,1.4,HND,340,434.08,185.76
Honduras,Fish,2.7,4.31,HND,340,434.08,185.76
Honduras,Eggs,5.19,4.7700000000000005,HND,340,434.08,185.76
Honduras,Milk - inc. cheese,91.33,130.09,HND,340,434.08,185.76
Honduras,Wheat and Wheat Products,37.36,7.119999999999999,HND,340,434.08,185.76
Honduras,Rice,14.42,18.45,HND,340,434.08,185.76
Honduras,Soybeans,0.01,0.0,HND,340,434.08,185.76
Honduras,Nuts inc. Peanut Butter,0.75,1.33,HND,340,434.08,185.76
Angola,Pork,8.89,31.47,AGO,24,412.99,115.99000000000001
Angola,Poultry,17.330000000000002,18.62,AGO,24,412.99,115.99000000000001
Angola,Beef,8.42,259.82,AGO,24,412.99,115.99000000000001
Angola,Lamb & Goat,1.08,37.82,AGO,24,412.99,115.99000000000001
Angola,Fish,15.239999999999998,24.33,AGO,24,412.99,115.99000000000001
Angola,Eggs,1.11,1.02,AGO,24,412.99,115.99000000000001
Angola,Milk - inc. cheese,12.3,17.52,AGO,24,412.99,115.99000000000001
Angola,Wheat and Wheat Products,40.720000000000006,7.77,AGO,24,412.99,115.99000000000001
Angola,Rice,8.12,10.39,AGO,24,412.99,115.99000000000001
Angola,Soybeans,0.52,0.23,AGO,24,412.99,115.99000000000001
Angola,Nuts inc. Peanut Butter,2.26,4.0,AGO,24,412.99,115.99000000000001
Jamaica,Pork,3.99,14.12,JAM,388,450.83,273.02
Jamaica,Poultry,52.51,56.41,JAM,388,450.83,273.02
Jamaica,Beef,3.97,122.51,JAM,388,450.83,273.02
Jamaica,Lamb & Goat,1.26,44.13,JAM,388,450.83,273.02
Jamaica,Fish,21.95,35.05,JAM,388,450.83,273.02
Jamaica,Eggs,2.27,2.09,JAM,388,450.83,273.02
Jamaica,Milk - inc. cheese,91.13,129.81,JAM,388,450.83,273.02
Jamaica,Wheat and Wheat Products,70.66999999999999,13.48,JAM,388,450.83,273.02
Jamaica,Rice,23.45,30.01,JAM,388,450.83,273.02
Jamaica,Soybeans,0.0,0.0,JAM,388,450.83,273.02
Jamaica,Nuts inc. Peanut Butter,1.82,3.22,JAM,388,450.83,273.02
Namibia,Pork,4.21,14.9,NAM,516,362.11,151.15
Namibia,Poultry,12.19,13.09,NAM,516,362.11,151.15
Namibia,Beef,3.75,115.72,NAM,516,362.11,151.15
Namibia,Lamb & Goat,2.27,79.5,NAM,516,362.11,151.15
Namibia,Fish,10.7,17.08,NAM,516,362.11,151.15
Namibia,Eggs,1.63,1.5,NAM,516,362.11,151.15
Namibia,Milk - inc. cheese,73.05,104.05,NAM,516,362.11,151.15
Namibia,Wheat and Wheat Products,36.260000000000005,6.91,NAM,516,362.11,151.15
Namibia,Rice,6.31,8.07,NAM,516,362.11,151.15
Namibia,Soybeans,0.07,0.03,NAM,516,362.11,151.15
Namibia,Nuts inc. Peanut Butter,0.71,1.26,NAM,516,362.11,151.15
Belize,Pork,16.8,59.46,BLZ,84,433.08,232.77
Belize,Poultry,28.31,30.41,BLZ,84,433.08,232.77
Belize,Beef,4.859999999999999,149.97,BLZ,84,433.08,232.77
Belize,Lamb & Goat,0.14,4.9,BLZ,84,433.08,232.77
Belize,Fish,7.57,12.09,BLZ,84,433.08,232.77
Belize,Eggs,4.85,4.46,BLZ,84,433.08,232.77
Belize,Milk - inc. cheese,80.3,114.38,BLZ,84,433.08,232.77
Belize,Wheat and Wheat Products,54.06,10.31,BLZ,84,433.08,232.77
Belize,Rice,28.42,36.37,BLZ,84,433.08,232.77
Belize,Soybeans,1.88,0.8500000000000001,BLZ,84,433.08,232.77
Belize,Nuts inc. Peanut Butter,5.58,9.88,BLZ,84,433.08,232.77
Malaysia,Pork,7.76,27.47,MYS,458,554.64,282.74
Malaysia,Poultry,41.01,44.05,MYS,458,554.64,282.74
Malaysia,Beef,6.52,201.19,MYS,458,554.64,282.74
Malaysia,Lamb & Goat,0.94,32.92,MYS,458,554.64,282.74
Malaysia,Fish,49.43,78.92,MYS,458,554.64,282.74
Malaysia,Eggs,16.57,15.22,MYS,458,554.64,282.74
Malaysia,Milk - inc. cheese,25.28,36.01,MYS,458,554.64,282.74
Malaysia,Wheat and Wheat Products,51.04,9.73,MYS,458,554.64,282.74
Malaysia,Rice,81.25,103.98,MYS,458,554.64,282.74
Malaysia,Soybeans,0.04,0.02,MYS,458,554.64,282.74
Malaysia,Nuts inc. Peanut Butter,2.9,5.13,MYS,458,554.64,282.74
Zimbabwe,Pork,2.65,9.38,ZWE,716,350.33,96.56
Zimbabwe,Poultry,4.970000000000001,5.34,ZWE,716,350.33,96.56
Zimbabwe,Beef,7.37,227.42,ZWE,716,350.33,96.56
Zimbabwe,Lamb & Goat,0.96,33.620000000000005,ZWE,716,350.33,96.56
Zimbabwe,Fish,2.8,4.470000000000001,ZWE,716,350.33,96.56
Zimbabwe,Eggs,1.75,1.61,ZWE,716,350.33,96.56
Zimbabwe,Milk - inc. cheese,31.9,45.44,ZWE,716,350.33,96.56
Zimbabwe,Wheat and Wheat Products,31.31,5.970000000000001,ZWE,716,350.33,96.56
Zimbabwe,Rice,10.09,12.91,ZWE,716,350.33,96.56
Zimbabwe,Soybeans,0.54,0.24,ZWE,716,350.33,96.56
Zimbabwe,Nuts inc. Peanut Butter,2.22,3.93,ZWE,716,350.33,96.56
Guatemala,Pork,4.85,17.17,GTM,320,314.98,133.3
Guatemala,Poultry,16.45,17.67,GTM,320,314.98,133.3
Guatemala,Beef,5.6,172.8,GTM,320,314.98,133.3
Guatemala,Lamb & Goat,0.23,8.05,GTM,320,314.98,133.3
Guatemala,Fish,1.08,1.72,GTM,320,314.98,133.3
Guatemala,Eggs,14.61,13.42,GTM,320,314.98,133.3
Guatemala,Milk - inc. cheese,46.6,66.38,GTM,320,314.98,133.3
Guatemala,Wheat and Wheat Products,35.9,6.85,GTM,320,314.98,133.3
Guatemala,Rice,5.659999999999999,7.24,GTM,320,314.98,133.3
Guatemala,Soybeans,0.32,0.14,GTM,320,314.98,133.3
Guatemala,Nuts inc. Peanut Butter,2.0,3.54,GTM,320,314.98,133.3
Uganda,Pork,3.37,11.93,UGA,800,304.72,80.58
Uganda,Poultry,1.51,1.62,UGA,800,304.72,80.58
Uganda,Beef,5.15,158.92000000000002,UGA,800,304.72,80.58
Uganda,Lamb & Goat,1.25,43.77,UGA,800,304.72,80.58
Uganda,Fish,12.5,19.96,UGA,800,304.72,80.58
Uganda,Eggs,0.97,0.89,UGA,800,304.72,80.58
Uganda,Milk - inc. cheese,37.27,53.09,UGA,800,304.72,80.58
Uganda,Wheat and Wheat Products,10.14,1.93,UGA,800,304.72,80.58
Uganda,Rice,4.64,5.94,UGA,800,304.72,80.58
Uganda,Soybeans,0.01,0.0,UGA,800,304.72,80.58
Uganda,Nuts inc. Peanut Butter,3.77,6.67,UGA,800,304.72,80.58
Nepal,Pork,0.6699999999999999,2.37,NPL,524,526.22,208.55
Nepal,Poultry,1.56,1.6800000000000002,NPL,524,526.22,208.55
Nepal,Beef,7.89,243.47,NPL,524,526.22,208.55
Nepal,Lamb & Goat,2.1,73.54,NPL,524,526.22,208.55
Nepal,Fish,2.17,3.46,NPL,524,526.22,208.55
Nepal,Eggs,1.42,1.3,NPL,524,526.22,208.55
Nepal,Milk - inc. cheese,52.1,74.21000000000001,NPL,524,526.22,208.55
Nepal,Wheat and Wheat Products,50.46,9.62,NPL,524,526.22,208.55
Nepal,Rice,87.75,112.29,NPL,524,526.22,208.55
Nepal,Soybeans,0.01,0.0,NPL,524,526.22,208.55
Nepal,Nuts inc. Peanut Butter,2.42,4.28,NPL,524,526.22,208.55
Senegal,Pork,0.94,3.33,SEN,686,469.43,169.67
Senegal,Poultry,4.619999999999999,4.96,SEN,686,469.43,169.67
Senegal,Beef,5.85,180.52,SEN,686,469.43,169.67
Senegal,Lamb & Goat,3.19,111.71,SEN,686,469.43,169.67
Senegal,Fish,22.94,36.63,SEN,686,469.43,169.67
Senegal,Eggs,1.63,1.5,SEN,686,469.43,169.67
Senegal,Milk - inc. cheese,16.86,24.02,SEN,686,469.43,169.67
Senegal,Wheat and Wheat Products,37.32,7.119999999999999,SEN,686,469.43,169.67
Senegal,Rice,72.29,92.51,SEN,686,469.43,169.67
Senegal,Soybeans,0.0,0.0,SEN,686,469.43,169.67
Senegal,Nuts inc. Peanut Butter,4.03,7.13,SEN,686,469.43,169.67
Peru,Pork,3.85,13.63,PER,604,402.84,215.19
Peru,Poultry,11.72,12.59,PER,604,402.84,215.19
Peru,Beef,4.69,144.72,PER,604,402.84,215.19
Peru,Lamb & Goat,1.0,35.02,PER,604,402.84,215.19
Peru,Fish,15.739999999999998,25.130000000000003,PER,604,402.84,215.19
Peru,Eggs,8.76,8.05,PER,604,402.84,215.19
Peru,Milk - inc. cheese,62.15,88.53,PER,604,402.84,215.19
Peru,Wheat and Wheat Products,56.120000000000005,10.7,PER,604,402.84,215.19
Peru,Rice,48.92,62.6,PER,604,402.84,215.19
Peru,Soybeans,1.59,0.72,PER,604,402.84,215.19
Peru,Nuts inc. Peanut Butter,0.65,1.15,PER,604,402.84,215.19
Nicaragua,Pork,3.38,11.96,NIC,558,377.69,196.95
Nicaragua,Poultry,21.31,22.89,NIC,558,377.69,196.95
Nicaragua,Beef,4.73,145.96,NIC,558,377.69,196.95
Nicaragua,Lamb & Goat,0.01,0.35,NIC,558,377.69,196.95
Nicaragua,Fish,3.59,5.73,NIC,558,377.69,196.95
Nicaragua,Eggs,4.9,4.5,NIC,558,377.69,196.95
Nicaragua,Milk - inc. cheese,85.16,121.3,NIC,558,377.69,196.95
Nicaragua,Wheat and Wheat Products,28.17,5.37,NIC,558,377.69,196.95
Nicaragua,Rice,43.33,55.45,NIC,558,377.69,196.95
Nicaragua,Soybeans,0.01,0.0,NIC,558,377.69,196.95
Nicaragua,Nuts inc. Peanut Butter,2.36,4.18,NIC,558,377.69,196.95
Ethiopia,Pork,0.02,0.07,ETH,231,241.92000000000002,85.77
Ethiopia,Poultry,0.6599999999999999,0.71,ETH,231,241.92000000000002,85.77
Ethiopia,Beef,3.61,111.4,ETH,231,241.92000000000002,85.77
Ethiopia,Lamb & Goat,1.57,54.98,ETH,231,241.92000000000002,85.77
Ethiopia,Fish,0.24,0.38,ETH,231,241.92000000000002,85.77
Ethiopia,Eggs,0.36,0.3299999999999999,ETH,231,241.92000000000002,85.77
Ethiopia,Milk - inc. cheese,44.14,62.87,ETH,231,241.92000000000002,85.77
Ethiopia,Wheat and Wheat Products,31.26,5.96,ETH,231,241.92000000000002,85.77
Ethiopia,Rice,2.25,2.88,ETH,231,241.92000000000002,85.77
Ethiopia,Soybeans,0.45,0.2,ETH,231,241.92000000000002,85.77
Ethiopia,Nuts inc. Peanut Butter,1.21,2.14,ETH,231,241.92000000000002,85.77
Myanmar,Pork,11.31,40.03,MMR,104,563.8,275.1
Myanmar,Poultry,21.87,23.49,MMR,104,563.8,275.1
Myanmar,Beef,4.94,152.44,MMR,104,563.8,275.1
Myanmar,Lamb & Goat,0.89,31.17,MMR,104,563.8,275.1
Myanmar,Fish,54.260000000000005,86.64,MMR,104,563.8,275.1
Myanmar,Eggs,6.45,5.92,MMR,104,563.8,275.1
Myanmar,Milk - inc. cheese,31.48,44.84,MMR,104,563.8,275.1
Myanmar,Wheat and Wheat Products,6.22,1.1900000000000002,MMR,104,563.8,275.1
Myanmar,Rice,132.8,169.94,MMR,104,563.8,275.1
Myanmar,Soybeans,0.38,0.17,MMR,104,563.8,275.1
Myanmar,Nuts inc. Peanut Butter,4.5,7.970000000000001,MMR,104,563.8,275.1
Congo,Pork,2.39,8.46,COG,178,262.54999999999995,117.33
Congo,Poultry,13.02,13.99,COG,178,262.54999999999995,117.33
Congo,Beef,4.35,134.23,COG,178,262.54999999999995,117.33
Congo,Lamb & Goat,0.4,14.01,COG,178,262.54999999999995,117.33
Congo,Fish,26.22,41.86,COG,178,262.54999999999995,117.33
Congo,Eggs,0.6,0.55,COG,178,262.54999999999995,117.33
Congo,Milk - inc. cheese,10.69,15.23,COG,178,262.54999999999995,117.33
Congo,Wheat and Wheat Products,40.07,7.64,COG,178,262.54999999999995,117.33
Congo,Rice,16.51,21.130000000000003,COG,178,262.54999999999995,117.33
Congo,Soybeans,0.0,0.0,COG,178,262.54999999999995,117.33
Congo,Nuts inc. Peanut Butter,3.08,5.45,COG,178,262.54999999999995,117.33
Zambia,Pork,1.66,5.88,ZMB,894,225.3,57.11
Zambia,Poultry,3.29,3.53,ZMB,894,225.3,57.11
Zambia,Beef,4.76,146.88000000000002,ZMB,894,225.3,57.11
Zambia,Lamb & Goat,0.6799999999999999,23.81,ZMB,894,225.3,57.11
Zambia,Fish,6.2,9.9,ZMB,894,225.3,57.11
Zambia,Eggs,3.32,3.05,ZMB,894,225.3,57.11
Zambia,Milk - inc. cheese,9.71,13.83,ZMB,894,225.3,57.11
Zambia,Wheat and Wheat Products,12.1,2.31,ZMB,894,225.3,57.11
Zambia,Rice,3.05,3.9,ZMB,894,225.3,57.11
Zambia,Soybeans,7.3,3.29,ZMB,894,225.3,57.11
Zambia,Nuts inc. Peanut Butter,5.04,8.92,ZMB,894,225.3,57.11
Cameroon,Pork,1.47,5.2,CMR,120,283.61,97.09
Cameroon,Poultry,3.29,3.53,CMR,120,283.61,97.09
Cameroon,Beef,4.17,128.68,CMR,120,283.61,97.09
Cameroon,Lamb & Goat,1.4,49.03,CMR,120,283.61,97.09
Cameroon,Fish,14.71,23.49,CMR,120,283.61,97.09
Cameroon,Eggs,0.4,0.37,CMR,120,283.61,97.09
Cameroon,Milk - inc. cheese,15.27,21.75,CMR,120,283.61,97.09
Cameroon,Wheat and Wheat Products,22.6,4.31,CMR,120,283.61,97.09
Cameroon,Rice,23.85,30.52,CMR,120,283.61,97.09
Cameroon,Soybeans,0.64,0.29,CMR,120,283.61,97.09
Cameroon,Nuts inc. Peanut Butter,9.29,16.439999999999998,CMR,120,283.61,97.09
Madagascar,Pork,2.56,9.06,MDG,450,440.75,155.63
Madagascar,Poultry,3.14,3.37,MDG,450,440.75,155.63
Madagascar,Beef,7.51,231.74,MDG,450,440.75,155.63
Madagascar,Lamb & Goat,0.5700000000000001,19.96,MDG,450,440.75,155.63
Madagascar,Fish,4.41,7.04,MDG,450,440.75,155.63
Madagascar,Eggs,0.71,0.65,MDG,450,440.75,155.63
Madagascar,Milk - inc. cheese,24.84,35.379999999999995,MDG,450,440.75,155.63
Madagascar,Wheat and Wheat Products,9.01,1.72,MDG,450,440.75,155.63
Madagascar,Rice,102.53,131.20999999999998,MDG,450,440.75,155.63
Madagascar,Soybeans,0.0,0.0,MDG,450,440.75,155.63
Madagascar,Nuts inc. Peanut Butter,0.35,0.62,MDG,450,440.75,155.63
Malawi,Pork,5.45,19.29,MWI,454,207.94,51.0
Malawi,Poultry,1.38,1.48,MWI,454,207.94,51.0
Malawi,Beef,2.35,72.52,MWI,454,207.94,51.0
Malawi,Lamb & Goat,2.07,72.49000000000001,MWI,454,207.94,51.0
Malawi,Fish,7.33,11.7,MWI,454,207.94,51.0
Malawi,Eggs,1.08,0.99,MWI,454,207.94,51.0
Malawi,Milk - inc. cheese,7.98,11.37,MWI,454,207.94,51.0
Malawi,Wheat and Wheat Products,11.77,2.24,MWI,454,207.94,51.0
Malawi,Rice,4.75,6.08,MWI,454,207.94,51.0
Malawi,Soybeans,1.76,0.7899999999999999,MWI,454,207.94,51.0
Malawi,Nuts inc. Peanut Butter,5.08,8.99,MWI,454,207.94,51.0
Guinea,Pork,0.16,0.5700000000000001,GIN,324,432.71,161.41
Guinea,Poultry,1.83,1.97,GIN,324,432.71,161.41
Guinea,Beef,6.26,193.17,GIN,324,432.71,161.41
Guinea,Lamb & Goat,1.6,56.03,GIN,324,432.71,161.41
Guinea,Fish,9.18,14.66,GIN,324,432.71,161.41
Guinea,Eggs,1.95,1.79,GIN,324,432.71,161.41
Guinea,Milk - inc. cheese,20.62,29.37,GIN,324,432.71,161.41
Guinea,Wheat and Wheat Products,18.55,3.54,GIN,324,432.71,161.41
Guinea,Rice,97.12,124.28,GIN,324,432.71,161.41
Guinea,Soybeans,0.0,0.0,GIN,324,432.71,161.41
Guinea,Nuts inc. Peanut Butter,4.14,7.33,GIN,324,432.71,161.41
Nigeria,Pork,1.47,5.2,NGA,566,267.79,94.23
Nigeria,Poultry,1.73,1.86,NGA,566,267.79,94.23
Nigeria,Beef,2.33,71.9,NGA,566,267.79,94.23
Nigeria,Lamb & Goat,2.72,95.25,NGA,566,267.79,94.23
Nigeria,Fish,16.03,25.59,NGA,566,267.79,94.23
Nigeria,Eggs,3.46,3.18,NGA,566,267.79,94.23
Nigeria,Milk - inc. cheese,7.91,11.27,NGA,566,267.79,94.23
Nigeria,Wheat and Wheat Products,20.82,3.97,NGA,566,267.79,94.23
Nigeria,Rice,28.23,36.13,NGA,566,267.79,94.23
Nigeria,Soybeans,2.6,1.1700000000000002,NGA,566,267.79,94.23
Nigeria,Nuts inc. Peanut Butter,6.930000000000001,12.27,NGA,566,267.79,94.23
Rwanda,Pork,0.76,2.69,RWA,646,181.63,40.38
Rwanda,Poultry,1.34,1.44,RWA,646,181.63,40.38
Rwanda,Beef,2.53,78.07,RWA,646,181.63,40.38
Rwanda,Lamb & Goat,1.93,67.59,RWA,646,181.63,40.38
Rwanda,Fish,3.88,6.2,RWA,646,181.63,40.38
Rwanda,Eggs,0.16,0.15,RWA,646,181.63,40.38
Rwanda,Milk - inc. cheese,7.23,10.3,RWA,646,181.63,40.38
Rwanda,Wheat and Wheat Products,11.34,2.16,RWA,646,181.63,40.38
Rwanda,Rice,8.7,11.13,RWA,646,181.63,40.38
Rwanda,Soybeans,1.93,0.8700000000000001,RWA,646,181.63,40.38
Rwanda,Nuts inc. Peanut Butter,0.58,1.03,RWA,646,181.63,40.38
Philippines,Pork,18.4,65.13,PHL,608,455.28000000000003,227.79000000000002
